ID Geography,Geography,ID Agency,Agency,Obligation Amount (2017)
"04000US44","Rhode Island","6947","Saint Lawrence Seaway Development Corporation",10341.24
"04000US50","Vermont","6947","Saint Lawrence Seaway Development Corporation",3951.18
"04000US51","Virginia","6947","Saint Lawrence Seaway Development Corporation",7904.38
"04000US53","Washington","6947","Saint Lawrence Seaway Development Corporation",14708.22
"04000US06","California","6953","Federal Motor Carrier Safety Administration",6185.97
"04000US08","Colorado","6953","Federal Motor Carrier Safety Administration",15340.68
"04000US11","District of Columbia","6953","Federal Motor Carrier Safety Administration",62388383.64
"04000US13","Georgia","6953","Federal Motor Carrier Safety Administration",-5139.36
"04000US17","Illinois","6953","Federal Motor Carrier Safety Administration",17718.24
"04000US19","Iowa","6953","Federal Motor Carrier Safety Administration",5751.19
"04000US24","Maryland","6953","Federal Motor Carrier Safety Administration",150000
"04000US29","Missouri","6953","Federal Motor Carrier Safety Administration",-13530
"04000US32","Nevada","6953","Federal Motor Carrier Safety Administration",-8206
"04000US34","New Jersey","6953","Federal Motor Carrier Safety Administration",848782.8
"04000US36","New York","6953","Federal Motor Carrier Safety Administration",-517798.52
"04000US42","Pennsylvania","6953","Federal Motor Carrier Safety Administration",465673
"04000US48","Texas","6953","Federal Motor Carrier Safety Administration",-22323.620000000003
"04000US49","Utah","6953","Federal Motor Carrier Safety Administration",-80061.28
"04000US51","Virginia","6953","Federal Motor Carrier Safety Administration",2805655.75
"04000US06","California","6955","Federal Transit Administration",11964291.83
"04000US08","Colorado","6955","Federal Transit Administration",2337493
"04000US11","District of Columbia","6955","Federal Transit Administration",47136787.51
"04000US12","Florida","6955","Federal Transit Administration",400000
"04000US13","Georgia","6955","Federal Transit Administration",-16585
"04000US18","Indiana","6955","Federal Transit Administration",0
"04000US19","Iowa","6955","Federal Transit Administration",0
"04000US22","Louisiana","6955","Federal Transit Administration",168000
"04000US24","Maryland","6955","Federal Transit Administration",784238.43
"04000US25","Massachusetts","6955","Federal Transit Administration",2043060.26
"04000US34","New Jersey","6955","Federal Transit Administration",1545690
"04000US36","New York","6955","Federal Transit Administration",-865472.49
"04000US37","North Carolina","6955","Federal Transit Administration",1355541
"04000US41","Oregon","6955","Federal Transit Administration",4781000
"04000US42","Pennsylvania","6955","Federal Transit Administration",10441435.94
"04000US51","Virginia","6955","Federal Transit Administration",18077001.32
"04000US53","Washington","6955","Federal Transit Administration",542641.5
"04000US01","Alabama","6957","Pipeline and Hazardous Materials Safety Administration",26100
"04000US02","Alaska","6957","Pipeline and Hazardous Materials Safety Administration",13765.21
"04000US04","Arizona","6957","Pipeline and Hazardous Materials Safety Administration",228930.31
"04000US06","California","6957","Pipeline and Hazardous Materials Safety Administration",138764.82
"04000US08","Colorado","6957","Pipeline and Hazardous Materials Safety Administration",234797.02
"04000US09","Connecticut","6957","Pipeline and Hazardous Materials Safety Administration",97920
"04000US11","District of Columbia","6957","Pipeline and Hazardous Materials Safety Administration",38543486.22
"04000US12","Florida","6957","Pipeline and Hazardous Materials Safety Administration",915950
"04000US13","Georgia","6957","Pipeline and Hazardous Materials Safety Administration",144649.59
"04000US16","Idaho","6957","Pipeline and Hazardous Materials Safety Administration",104313.9
"04000US17","Illinois","6957","Pipeline and Hazardous Materials Safety Administration",15185
"04000US18","Indiana","6957","Pipeline and Hazardous Materials Safety Administration",100000
"04000US20","Kansas","6957","Pipeline and Hazardous Materials Safety Administration",90033
"04000US22","Louisiana","6957","Pipeline and Hazardous Materials Safety Administration",280000
"04000US24","Maryland","6957","Pipeline and Hazardous Materials Safety Administration",983212.84
"04000US25","Massachusetts","6957","Pipeline and Hazardous Materials Safety Administration",332880
"04000US26","Michigan","6957","Pipeline and Hazardous Materials Safety Administration",97104
"04000US27","Minnesota","6957","Pipeline and Hazardous Materials Safety Administration",100000
"04000US28","Mississippi","6957","Pipeline and Hazardous Materials Safety Administration",97500
"04000US29","Missouri","6957","Pipeline and Hazardous Materials Safety Administration",106411.32
"04000US31","Nebraska","6957","Pipeline and Hazardous Materials Safety Administration",102903
"04000US32","Nevada","6957","Pipeline and Hazardous Materials Safety Administration",85000
"04000US34","New Jersey","6957","Pipeline and Hazardous Materials Safety Administration",103232
"04000US36","New York","6957","Pipeline and Hazardous Materials Safety Administration",35078
"04000US38","North Dakota","6957","Pipeline and Hazardous Materials Safety Administration",8100
"04000US39","Ohio","6957","Pipeline and Hazardous Materials Safety Administration",442468
"04000US40","Oklahoma","6957","Pipeline and Hazardous Materials Safety Administration",348569.16000000003
"04000US42","Pennsylvania","6957","Pipeline and Hazardous Materials Safety Administration",130662
"04000US47","Tennessee","6957","Pipeline and Hazardous Materials Safety Administration",4869461.57
"04000US48","Texas","6957","Pipeline and Hazardous Materials Safety Administration",1029739.7
"04000US49","Utah","6957","Pipeline and Hazardous Materials Safety Administration",174879.15
"04000US51","Virginia","6957","Pipeline and Hazardous Materials Safety Administration",49980.600000000006
"04000US53","Washington","6957","Pipeline and Hazardous Materials Safety Administration",73502
"04000US54","West Virginia","6957","Pipeline and Hazardous Materials Safety Administration",9461.49
"04000US72","Puerto Rico","6957","Pipeline and Hazardous Materials Safety Administration",96500
"04000US06","California","7000","Department of Homeland Security",1600000
"04000US08","Colorado","7000","Department of Homeland Security",249998
"04000US12","Florida","7000","Department of Homeland Security",500000
"04000US13","Georgia","7000","Department of Homeland Security",349998
"04000US17","Illinois","7000","Department of Homeland Security",600000
"04000US20","Kansas","7000","Department of Homeland Security",250000
"04000US21","Kentucky","7000","Department of Homeland Security",250000
"04000US22","Louisiana","7000","Department of Homeland Security",250000
"04000US24","Maryland","7000","Department of Homeland Security",250000
"04000US25","Massachusetts","7000","Department of Homeland Security",250000
"04000US26","Michigan","7000","Department of Homeland Security",250000
"04000US27","Minnesota","7000","Department of Homeland Security",250000
"04000US31","Nebraska","7000","Department of Homeland Security",250000
"04000US34","New Jersey","7000","Department of Homeland Security",349228
"04000US36","New York","7000","Department of Homeland Security",1100000
"04000US37","North Carolina","7000","Department of Homeland Security",249992
"04000US39","Ohio","7000","Department of Homeland Security",328250
"04000US42","Pennsylvania","7000","Department of Homeland Security",350000
"04000US44","Rhode Island","7000","Department of Homeland Security",250000
"04000US47","Tennessee","7000","Department of Homeland Security",99908
"04000US48","Texas","7000","Department of Homeland Security",500000
"04000US49","Utah","7000","Department of Homeland Security",250000
"04000US50","Vermont","7000","Department of Homeland Security",213249
"04000US53","Washington","7000","Department of Homeland Security",500000
"04000US01","Alabama","7001","Office of Procurement Operations",8526182.37
"04000US02","Alaska","7001","Office of Procurement Operations",6145693.83
"04000US04","Arizona","7001","Office of Procurement Operations",3169703.65
"04000US05","Arkansas","7001","Office of Procurement Operations",4398353.34
"04000US06","California","7001","Office of Procurement Operations",129777522.57
"04000US08","Colorado","7001","Office of Procurement Operations",32794257.64
"04000US09","Connecticut","7001","Office of Procurement Operations",6224584.87
"04000US10","Delaware","7001","Office of Procurement Operations",457142.89999999997
"04000US11","District of Columbia","7001","Office of Procurement Operations",986620732.26
"04000US12","Florida","7001","Office of Procurement Operations",36014706.79
"04000US13","Georgia","7001","Office of Procurement Operations",26515781.01
"04000US15","Hawaii","7001","Office of Procurement Operations",8299287.57
"04000US16","Idaho","7001","Office of Procurement Operations",2850.24
"04000US17","Illinois","7001","Office of Procurement Operations",22842700.38
"04000US18","Indiana","7001","Office of Procurement Operations",899535
"04000US19","Iowa","7001","Office of Procurement Operations",-10970
"04000US20","Kansas","7001","Office of Procurement Operations",10049186.290000001
"04000US21","Kentucky","7001","Office of Procurement Operations",6160867.5
"04000US22","Louisiana","7001","Office of Procurement Operations",9769094.09
"04000US23","Maine","7001","Office of Procurement Operations",2351060.2800000003
"04000US24","Maryland","7001","Office of Procurement Operations",84908190.76
"04000US25","Massachusetts","7001","Office of Procurement Operations",42621686.46
"04000US26","Michigan","7001","Office of Procurement Operations",8922952.69
"04000US27","Minnesota","7001","Office of Procurement Operations",8834533.31
"04000US28","Mississippi","7001","Office of Procurement Operations",-4115620.98
"04000US29","Missouri","7001","Office of Procurement Operations",43802555.87
"04000US30","Montana","7001","Office of Procurement Operations",16455.620000000003
"04000US31","Nebraska","7001","Office of Procurement Operations",90128.73
"04000US32","Nevada","7001","Office of Procurement Operations",8062734.55
"04000US33","New Hampshire","7001","Office of Procurement Operations",1844935.07
"04000US34","New Jersey","7001","Office of Procurement Operations",34757293.3
"04000US35","New Mexico","7001","Office of Procurement Operations",8834428.81
"04000US36","New York","7001","Office of Procurement Operations",66270535
"04000US37","North Carolina","7001","Office of Procurement Operations",8602823.28
"04000US38","North Dakota","7001","Office of Procurement Operations",10634.76
"04000US39","Ohio","7001","Office of Procurement Operations",23500448.17
"04000US40","Oklahoma","7001","Office of Procurement Operations",8404753.4
"04000US41","Oregon","7001","Office of Procurement Operations",6414137.100000001
"04000US42","Pennsylvania","7001","Office of Procurement Operations",60873356.33
"04000US44","Rhode Island","7001","Office of Procurement Operations",2136278.47
"04000US45","South Carolina","7001","Office of Procurement Operations",4706760.27
"04000US46","South Dakota","7001","Office of Procurement Operations",0
"04000US47","Tennessee","7001","Office of Procurement Operations",8743571.04
"04000US48","Texas","7001","Office of Procurement Operations",79248141.6
"04000US49","Utah","7001","Office of Procurement Operations",1011331.4500000001
"04000US50","Vermont","7001","Office of Procurement Operations",-126446.5
"04000US51","Virginia","7001","Office of Procurement Operations",527789667.41
"04000US53","Washington","7001","Office of Procurement Operations",13978572.6
"04000US54","West Virginia","7001","Office of Procurement Operations",10237637.14
"04000US55","Wisconsin","7001","Office of Procurement Operations",5788265.52
"04000US56","Wyoming","7001","Office of Procurement Operations",17500.440000000002
"04000US72","Puerto Rico","7001","Office of Procurement Operations",14043504.18
"04000US01","Alabama","7003","U.S. Citizenship and Immigration Services",23229.92
"04000US02","Alaska","7003","U.S. Citizenship and Immigration Services",2621.37
"04000US04","Arizona","7003","U.S. Citizenship and Immigration Services",48466.32
"04000US05","Arkansas","7003","U.S. Citizenship and Immigration Services",1450.86
"04000US06","California","7003","U.S. Citizenship and Immigration Services",5066198.4
"04000US08","Colorado","7003","U.S. Citizenship and Immigration Services",14513.970000000001
"04000US09","Connecticut","7003","U.S. Citizenship and Immigration Services",410178.8
"04000US11","District of Columbia","7003","U.S. Citizenship and Immigration Services",525539973.98
"04000US12","Florida","7003","U.S. Citizenship and Immigration Services",549094.07
"04000US13","Georgia","7003","U.S. Citizenship and Immigration Services",758491.5
"04000US15","Hawaii","7003","U.S. Citizenship and Immigration Services",13845.58
"04000US16","Idaho","7003","U.S. Citizenship and Immigration Services",-33630.090000000004
"04000US17","Illinois","7003","U.S. Citizenship and Immigration Services",195128.91
"04000US18","Indiana","7003","U.S. Citizenship and Immigration Services",220271.31
"04000US19","Iowa","7003","U.S. Citizenship and Immigration Services",18480.329999999998
"04000US20","Kansas","7003","U.S. Citizenship and Immigration Services",126988.5
"04000US21","Kentucky","7003","U.S. Citizenship and Immigration Services",10317.55
"04000US22","Louisiana","7003","U.S. Citizenship and Immigration Services",6688.13
"04000US23","Maine","7003","U.S. Citizenship and Immigration Services",5252.88
"04000US24","Maryland","7003","U.S. Citizenship and Immigration Services",61856261.339999996
"04000US25","Massachusetts","7003","U.S. Citizenship and Immigration Services",100499.56999999999
"04000US26","Michigan","7003","U.S. Citizenship and Immigration Services",1813743.03
"04000US27","Minnesota","7003","U.S. Citizenship and Immigration Services",1163802.92
"04000US28","Mississippi","7003","U.S. Citizenship and Immigration Services",29840974.43
"04000US29","Missouri","7003","U.S. Citizenship and Immigration Services",27069072.78
"04000US31","Nebraska","7003","U.S. Citizenship and Immigration Services",1415566.54
"04000US32","Nevada","7003","U.S. Citizenship and Immigration Services",9655.88
"04000US33","New Hampshire","7003","U.S. Citizenship and Immigration Services",45725.259999999995
"04000US34","New Jersey","7003","U.S. Citizenship and Immigration Services",228670.81
"04000US35","New Mexico","7003","U.S. Citizenship and Immigration Services",18250818.86
"04000US36","New York","7003","U.S. Citizenship and Immigration Services",645481.1
"04000US37","North Carolina","7003","U.S. Citizenship and Immigration Services",52351.47
"04000US39","Ohio","7003","U.S. Citizenship and Immigration Services",593434.89
"04000US40","Oklahoma","7003","U.S. Citizenship and Immigration Services",9597.96
"04000US41","Oregon","7003","U.S. Citizenship and Immigration Services",-967.1400000000012
"04000US42","Pennsylvania","7003","U.S. Citizenship and Immigration Services",203021.61
"04000US44","Rhode Island","7003","U.S. Citizenship and Immigration Services",7141.8
"04000US45","South Carolina","7003","U.S. Citizenship and Immigration Services",109879.24
"04000US46","South Dakota","7003","U.S. Citizenship and Immigration Services",777.8
"04000US47","Tennessee","7003","U.S. Citizenship and Immigration Services",335328.25
"04000US48","Texas","7003","U.S. Citizenship and Immigration Services",53132376.68
"04000US49","Utah","7003","U.S. Citizenship and Immigration Services",40928.42
"04000US50","Vermont","7003","U.S. Citizenship and Immigration Services",8625550.87
"04000US51","Virginia","7003","U.S. Citizenship and Immigration Services",165971101.3
"04000US53","Washington","7003","U.S. Citizenship and Immigration Services",-54972.03
"04000US54","West Virginia","7003","U.S. Citizenship and Immigration Services",0
"04000US55","Wisconsin","7003","U.S. Citizenship and Immigration Services",17394.14
"04000US72","Puerto Rico","7003","U.S. Citizenship and Immigration Services",3507.7199999999993
"04000US01","Alabama","7004","Office of the Inspector General",100000
"04000US28","Mississippi","7004","Office of the Inspector General",107613.64
"04000US01","Alabama","7008","U.S. Coast Guard",24559755.27
"04000US02","Alaska","7008","U.S. Coast Guard",2832691.94
"04000US04","Arizona","7008","U.S. Coast Guard",52447366.19
"04000US05","Arkansas","7008","U.S. Coast Guard",479076.66
"04000US06","California","7008","U.S. Coast Guard",125622687.2
"04000US08","Colorado","7008","U.S. Coast Guard",2451211.39
"04000US09","Connecticut","7008","U.S. Coast Guard",45896910.81
"04000US10","Delaware","7008","U.S. Coast Guard",1547930.15
"04000US11","District of Columbia","7008","U.S. Coast Guard",200488912.89
"04000US12","Florida","7008","U.S. Coast Guard",120912496.96
"04000US13","Georgia","7008","U.S. Coast Guard",17437148.16
"04000US15","Hawaii","7008","U.S. Coast Guard",15481100.37
"04000US16","Idaho","7008","U.S. Coast Guard",1416067.82
"04000US17","Illinois","7008","U.S. Coast Guard",4610891.44
"04000US18","Indiana","7008","U.S. Coast Guard",17375695.99
"04000US19","Iowa","7008","U.S. Coast Guard",46521294.44
"04000US20","Kansas","7008","U.S. Coast Guard",2491311.7600000002
"04000US21","Kentucky","7008","U.S. Coast Guard",2862567.62
"04000US22","Louisiana","7008","U.S. Coast Guard",349035143.65
"04000US23","Maine","7008","U.S. Coast Guard",10496730.94
"04000US24","Maryland","7008","U.S. Coast Guard",17928257.1
"04000US25","Massachusetts","7008","U.S. Coast Guard",32393767.990000002
"04000US26","Michigan","7008","U.S. Coast Guard",10560721.13
"04000US27","Minnesota","7008","U.S. Coast Guard",1475613.99
"04000US28","Mississippi","7008","U.S. Coast Guard",508973875.77
"04000US29","Missouri","7008","U.S. Coast Guard",1134078.06
"04000US30","Montana","7008","U.S. Coast Guard",21186.03
"04000US31","Nebraska","7008","U.S. Coast Guard",61783.15
"04000US32","Nevada","7008","U.S. Coast Guard",426515.89
"04000US33","New Hampshire","7008","U.S. Coast Guard",2119003.7
"04000US34","New Jersey","7008","U.S. Coast Guard",40656221.58
"04000US35","New Mexico","7008","U.S. Coast Guard",3514562.07
"04000US36","New York","7008","U.S. Coast Guard",40309944.660000004
"04000US37","North Carolina","7008","U.S. Coast Guard",15401657.27
"04000US39","Ohio","7008","U.S. Coast Guard",22638218.34
"04000US40","Oklahoma","7008","U.S. Coast Guard",3116777.41
"04000US41","Oregon","7008","U.S. Coast Guard",7224988.95
"04000US42","Pennsylvania","7008","U.S. Coast Guard",11590388.97
"04000US44","Rhode Island","7008","U.S. Coast Guard",19224598.14
"04000US45","South Carolina","7008","U.S. Coast Guard",14075641.45
"04000US47","Tennessee","7008","U.S. Coast Guard",6262462.94
"04000US48","Texas","7008","U.S. Coast Guard",139427379.74
"04000US49","Utah","7008","U.S. Coast Guard",154255.26
"04000US50","Vermont","7008","U.S. Coast Guard",95569.86
"04000US51","Virginia","7008","U.S. Coast Guard",148446750.12
"04000US53","Washington","7008","U.S. Coast Guard",131003296.11
"04000US54","West Virginia","7008","U.S. Coast Guard",112314927.84
"04000US55","Wisconsin","7008","U.S. Coast Guard",18441044.76
"04000US72","Puerto Rico","7008","U.S. Coast Guard",10447836.4
"04000US01","Alabama","7009","U.S. Secret Service",5622345.23
"04000US02","Alaska","7009","U.S. Secret Service",10625.77
"04000US04","Arizona","7009","U.S. Secret Service",126861.32
"04000US05","Arkansas","7009","U.S. Secret Service",28246.84
"04000US06","California","7009","U.S. Secret Service",4083626.96
"04000US08","Colorado","7009","U.S. Secret Service",396885.98
"04000US09","Connecticut","7009","U.S. Secret Service",10013.64
"04000US10","Delaware","7009","U.S. Secret Service",223804
"04000US11","District of Columbia","7009","U.S. Secret Service",201592225.55
"04000US12","Florida","7009","U.S. Secret Service",3142377.77
"04000US13","Georgia","7009","U.S. Secret Service",1283672.95
"04000US15","Hawaii","7009","U.S. Secret Service",113032.39
"04000US16","Idaho","7009","U.S. Secret Service",0
"04000US17","Illinois","7009","U.S. Secret Service",18941984.12
"04000US18","Indiana","7009","U.S. Secret Service",195864.3
"04000US19","Iowa","7009","U.S. Secret Service",0
"04000US20","Kansas","7009","U.S. Secret Service",-12.18
"04000US21","Kentucky","7009","U.S. Secret Service",64089.18
"04000US22","Louisiana","7009","U.S. Secret Service",24349.32
"04000US23","Maine","7009","U.S. Secret Service",5517.1
"04000US24","Maryland","7009","U.S. Secret Service",7404069.670000001
"04000US25","Massachusetts","7009","U.S. Secret Service",619522.88
"04000US26","Michigan","7009","U.S. Secret Service",2960252.77
"04000US27","Minnesota","7009","U.S. Secret Service",1635605.91
"04000US28","Mississippi","7009","U.S. Secret Service",10000
"04000US29","Missouri","7009","U.S. Secret Service",110955.69
"04000US32","Nevada","7009","U.S. Secret Service",30268.72
"04000US33","New Hampshire","7009","U.S. Secret Service",486375.52
"04000US34","New Jersey","7009","U.S. Secret Service",498835.79
"04000US35","New Mexico","7009","U.S. Secret Service",7033.08
"04000US36","New York","7009","U.S. Secret Service",1346696.07
"04000US37","North Carolina","7009","U.S. Secret Service",219745.63
"04000US39","Ohio","7009","U.S. Secret Service",2080245.77
"04000US40","Oklahoma","7009","U.S. Secret Service",481822.9
"04000US41","Oregon","7009","U.S. Secret Service",17854.32
"04000US42","Pennsylvania","7009","U.S. Secret Service",681768.83
"04000US44","Rhode Island","7009","U.S. Secret Service",0
"04000US45","South Carolina","7009","U.S. Secret Service",29069.48
"04000US46","South Dakota","7009","U.S. Secret Service",80000
"04000US47","Tennessee","7009","U.S. Secret Service",324001.22000000003
"04000US48","Texas","7009","U.S. Secret Service",6389491.57
"04000US49","Utah","7009","U.S. Secret Service",10000
"04000US50","Vermont","7009","U.S. Secret Service",10000
"04000US51","Virginia","7009","U.S. Secret Service",21914296.07
"04000US53","Washington","7009","U.S. Secret Service",1082013.92
"04000US54","West Virginia","7009","U.S. Secret Service",15902.84
"04000US55","Wisconsin","7009","U.S. Secret Service",18475.84
"04000US72","Puerto Rico","7009","U.S. Secret Service",29570.55
"04000US01","Alabama","7012","U.S. Immigration and Customs Enforcement",1918651.96
"04000US02","Alaska","7012","U.S. Immigration and Customs Enforcement",13193594.23
"04000US04","Arizona","7012","U.S. Immigration and Customs Enforcement",42148865.66
"04000US05","Arkansas","7012","U.S. Immigration and Customs Enforcement",-8588.94
"04000US06","California","7012","U.S. Immigration and Customs Enforcement",131723344.39
"04000US08","Colorado","7012","U.S. Immigration and Customs Enforcement",150914190.59
"04000US09","Connecticut","7012","U.S. Immigration and Customs Enforcement",1691906.98
"04000US10","Delaware","7012","U.S. Immigration and Customs Enforcement",806978.21
"04000US11","District of Columbia","7012","U.S. Immigration and Customs Enforcement",362581747.92
"04000US12","Florida","7012","U.S. Immigration and Customs Enforcement",165451678.9
"04000US13","Georgia","7012","U.S. Immigration and Customs Enforcement",3896172.51
"04000US15","Hawaii","7012","U.S. Immigration and Customs Enforcement",734828.4
"04000US16","Idaho","7012","U.S. Immigration and Customs Enforcement",557408.98
"04000US17","Illinois","7012","U.S. Immigration and Customs Enforcement",3441081.61
"04000US18","Indiana","7012","U.S. Immigration and Customs Enforcement",964133.56
"04000US19","Iowa","7012","U.S. Immigration and Customs Enforcement",289586.74
"04000US20","Kansas","7012","U.S. Immigration and Customs Enforcement",219141.42
"04000US21","Kentucky","7012","U.S. Immigration and Customs Enforcement",874042.77
"04000US22","Louisiana","7012","U.S. Immigration and Customs Enforcement",543618.74
"04000US23","Maine","7012","U.S. Immigration and Customs Enforcement",24157.69
"04000US24","Maryland","7012","U.S. Immigration and Customs Enforcement",22491499.89
"04000US25","Massachusetts","7012","U.S. Immigration and Customs Enforcement",3777380.54
"04000US26","Michigan","7012","U.S. Immigration and Customs Enforcement",122379.97
"04000US27","Minnesota","7012","U.S. Immigration and Customs Enforcement",4083784.99
"04000US28","Mississippi","7012","U.S. Immigration and Customs Enforcement",15016740.69
"04000US29","Missouri","7012","U.S. Immigration and Customs Enforcement",96792.48
"04000US30","Montana","7012","U.S. Immigration and Customs Enforcement",0
"04000US31","Nebraska","7012","U.S. Immigration and Customs Enforcement",260025.87999999998
"04000US32","Nevada","7012","U.S. Immigration and Customs Enforcement",97187.64
"04000US33","New Hampshire","7012","U.S. Immigration and Customs Enforcement",-1301026.4
"04000US34","New Jersey","7012","U.S. Immigration and Customs Enforcement",2207408.7
"04000US35","New Mexico","7012","U.S. Immigration and Customs Enforcement",79936755.78
"04000US36","New York","7012","U.S. Immigration and Customs Enforcement",8802366.38
"04000US37","North Carolina","7012","U.S. Immigration and Customs Enforcement",3135006.09
"04000US38","North Dakota","7012","U.S. Immigration and Customs Enforcement",0
"04000US39","Ohio","7012","U.S. Immigration and Customs Enforcement",6323013.71
"04000US40","Oklahoma","7012","U.S. Immigration and Customs Enforcement",386666.42
"04000US41","Oregon","7012","U.S. Immigration and Customs Enforcement",174538.85
"04000US42","Pennsylvania","7012","U.S. Immigration and Customs Enforcement",9685266.89
"04000US44","Rhode Island","7012","U.S. Immigration and Customs Enforcement",0
"04000US45","South Carolina","7012","U.S. Immigration and Customs Enforcement",1045614.96
"04000US46","South Dakota","7012","U.S. Immigration and Customs Enforcement",0
"04000US47","Tennessee","7012","U.S. Immigration and Customs Enforcement",6934251.53
"04000US48","Texas","7012","U.S. Immigration and Customs Enforcement",285868193.89
"04000US49","Utah","7012","U.S. Immigration and Customs Enforcement",758281.77
"04000US50","Vermont","7012","U.S. Immigration and Customs Enforcement",891703.35
"04000US51","Virginia","7012","U.S. Immigration and Customs Enforcement",205676590.01
"04000US53","Washington","7012","U.S. Immigration and Customs Enforcement",61712123.44
"04000US54","West Virginia","7012","U.S. Immigration and Customs Enforcement",565553.2
"04000US55","Wisconsin","7012","U.S. Immigration and Customs Enforcement",59088.66
"04000US56","Wyoming","7012","U.S. Immigration and Customs Enforcement",0
"04000US72","Puerto Rico","7012","U.S. Immigration and Customs Enforcement",412425.8
"04000US01","Alabama","7013","Transportation Security Administration",283350
"04000US02","Alaska","7013","Transportation Security Administration",0
"04000US04","Arizona","7013","Transportation Security Administration",-2065391.76
"04000US05","Arkansas","7013","Transportation Security Administration",123615.38
"04000US06","California","7013","Transportation Security Administration",275718583.11
"04000US08","Colorado","7013","Transportation Security Administration",8685836.4
"04000US09","Connecticut","7013","Transportation Security Administration",941002.1
"04000US10","Delaware","7013","Transportation Security Administration",0
"04000US11","District of Columbia","7013","Transportation Security Administration",15785139.91
"04000US12","Florida","7013","Transportation Security Administration",7572929.27
"04000US13","Georgia","7013","Transportation Security Administration",963415.41
"04000US15","Hawaii","7013","Transportation Security Administration",600699.14
"04000US16","Idaho","7013","Transportation Security Administration",233127.96
"04000US17","Illinois","7013","Transportation Security Administration",14262400.83
"04000US18","Indiana","7013","Transportation Security Administration",9516881.06
"04000US19","Iowa","7013","Transportation Security Administration",0
"04000US20","Kansas","7013","Transportation Security Administration",30636.28
"04000US21","Kentucky","7013","Transportation Security Administration",425683.32
"04000US22","Louisiana","7013","Transportation Security Administration",8703.24
"04000US24","Maryland","7013","Transportation Security Administration",98004704.64999999
"04000US25","Massachusetts","7013","Transportation Security Administration",167693864.65
"04000US26","Michigan","7013","Transportation Security Administration",5415243.47
"04000US27","Minnesota","7013","Transportation Security Administration",3877003.26
"04000US29","Missouri","7013","Transportation Security Administration",25305361.96
"04000US30","Montana","7013","Transportation Security Administration",6391.56
"04000US31","Nebraska","7013","Transportation Security Administration",16819.07
"04000US32","Nevada","7013","Transportation Security Administration",34122.799999999996
"04000US33","New Hampshire","7013","Transportation Security Administration",798367.78
"04000US34","New Jersey","7013","Transportation Security Administration",44235388.72
"04000US35","New Mexico","7013","Transportation Security Administration",6091855.2700000005
"04000US36","New York","7013","Transportation Security Administration",18496620.57
"04000US37","North Carolina","7013","Transportation Security Administration",-322855.26
"04000US38","North Dakota","7013","Transportation Security Administration",3689.8600000000006
"04000US39","Ohio","7013","Transportation Security Administration",3371762.41
"04000US40","Oklahoma","7013","Transportation Security Administration",522767.27
"04000US41","Oregon","7013","Transportation Security Administration",51784.67
"04000US42","Pennsylvania","7013","Transportation Security Administration",12491121.52
"04000US44","Rhode Island","7013","Transportation Security Administration",1520.16
"04000US45","South Carolina","7013","Transportation Security Administration",9677.85
"04000US46","South Dakota","7013","Transportation Security Administration",3638195.38
"04000US47","Tennessee","7013","Transportation Security Administration",26696611.81
"04000US48","Texas","7013","Transportation Security Administration",24542794.22
"04000US49","Utah","7013","Transportation Security Administration",33631.44
"04000US51","Virginia","7013","Transportation Security Administration",784810590.73
"04000US53","Washington","7013","Transportation Security Administration",3457107.92
"04000US54","West Virginia","7013","Transportation Security Administration",0
"04000US55","Wisconsin","7013","Transportation Security Administration",98519.83
"04000US56","Wyoming","7013","Transportation Security Administration",0
"04000US72","Puerto Rico","7013","Transportation Security Administration",48889
"04000US01","Alabama","7014","U.S. Customs and Border Protection",648793.48
"04000US02","Alaska","7014","U.S. Customs and Border Protection",2183622.4
"04000US04","Arizona","7014","U.S. Customs and Border Protection",59969657.08
"04000US05","Arkansas","7014","U.S. Customs and Border Protection",8848.85
"04000US06","California","7014","U.S. Customs and Border Protection",158197163.54
"04000US08","Colorado","7014","U.S. Customs and Border Protection",6559718.1
"04000US09","Connecticut","7014","U.S. Customs and Border Protection",1993303.43
"04000US10","Delaware","7014","U.S. Customs and Border Protection",205899.5
"04000US11","District of Columbia","7014","U.S. Customs and Border Protection",272904383.77
"04000US12","Florida","7014","U.S. Customs and Border Protection",278076254.26
"04000US13","Georgia","7014","U.S. Customs and Border Protection",75657844
"04000US15","Hawaii","7014","U.S. Customs and Border Protection",161629.13
"04000US16","Idaho","7014","U.S. Customs and Border Protection",110476.05
"04000US17","Illinois","7014","U.S. Customs and Border Protection",1753401.35
"04000US18","Indiana","7014","U.S. Customs and Border Protection",17087646.46
"04000US19","Iowa","7014","U.S. Customs and Border Protection",3605079.13
"04000US20","Kansas","7014","U.S. Customs and Border Protection",525212.36
"04000US21","Kentucky","7014","U.S. Customs and Border Protection",138777.66999999998
"04000US22","Louisiana","7014","U.S. Customs and Border Protection",5069535.19
"04000US23","Maine","7014","U.S. Customs and Border Protection",501379.98
"04000US24","Maryland","7014","U.S. Customs and Border Protection",99974658.04
"04000US25","Massachusetts","7014","U.S. Customs and Border Protection",38619711.57
"04000US26","Michigan","7014","U.S. Customs and Border Protection",5095205.66
"04000US27","Minnesota","7014","U.S. Customs and Border Protection",11056142.7
"04000US28","Mississippi","7014","U.S. Customs and Border Protection",959059.0700000001
"04000US29","Missouri","7014","U.S. Customs and Border Protection",74786.08
